FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,DepTime,CRSArrTime,ArrTime,Cancelled,CancellationCode,DepDelay,ArrDelay,CRSElapsedTime
2024-01-14,WN,N715WN,1154,MDW,LAS,1925,1925,2250,2250,0,,0,0,205
2024-01-14,WN,N715WN,1155,LAS,MDW,2320,2335,0245,0300,0,,15,15,205
2024-01-14,WN,N716WN,1160,MDW,DAL,0615,0648,0805,0838,0,,33,33,110
2024-01-14,WN,N716WN,1161,DAL,MDW,0835,0843,1025,1033,0,,8,8,110
2024-01-14,WN,N716WN,1162,MDW,DEN,1055,1055,1315,1315,0,,0,0,140
2024-01-14,WN,N716WN,1163,DEN,MDW,1345,1426,1605,1646,0,,41,41,140
2024-01-14,WN,N716WN,1164,MDW,MCI,1635,1635,1800,1800,0,,0,0,85
2024-01-14,WN,N716WN,1165,MCI,MDW,1830,1849,1955,2014,0,,19,19,85
2024-01-14,WN,N717WN,1170,MDW,MCI,0645,0645,0810,0810,0,,0,0,85
2024-01-14,WN,N717WN,1171,MCI,MDW,0840,0840,1005,1005,0,,0,0,85
2024-01-14,WN,N717WN,1172,MDW,LAS,1035,1035,1400,1400,0,,0,0,205
2024-01-14,WN,N717WN,1173,LAS,MDW,1430,1430,1755,1755,0,,0,0,205
2024-01-14,WN,N717WN,1174,MDW,LAS,1825,1825,2150,2150,0,,0,0,205
2024-01-14,WN,N717WN,1175,LAS,MDW,2220,2231,0145,0156,0,,11,11,205
2024-01-14,WN,N718WN,1180,MDW,MCI,0545,0556,0710,0721,0,,11,11,85
2024-01-14,WN,N718WN,1181,MCI,MDW,0740,0806,0905,0931,0,,26,26,85
2024-01-14,WN,N718WN,1182,MDW,STL,0935,0935,1040,1040,0,,0,0,65
2024-01-14,WN,N718WN,1183,STL,MDW,1110,1110,1215,1215,0,,0,0,65
2024-01-14,WN,N718WN,1184,MDW,MCI,1245,1310,1410,1435,0,,25,25,85
2024-01-14,WN,N718WN,1185,MCI,MDW,1440,1440,1605,1605,0,,0,0,85
2024-01-14,WN,N719WN,1190,MDW,ATL,0545,0545,0730,0730,0,,0,0,105
2024-01-14,WN,N719WN,1191,ATL,MDW,0800,0800,0945,0945,0,,0,0,105
2024-01-14,WN,N719WN,1192,MDW,DAL,1015,1025,1205,1215,0,,10,10,110
2024-01-14,WN,N719WN,1193,DAL,MDW,1235,1238,1425,1428,0,,3,3,110
2024-01-14,WN,N719WN,1194,MDW,BNA,1455,1548,1615,1708,0,,53,53,80
2024-01-14,WN,N719WN,1195,BNA,MDW,1645,1645,1805,1805,0,,0,0,80
2024-01-14,WN,N720WN,1200,MDW,STL,0645,0701,0750,0806,0,,16,16,65
2024-01-14,WN,N720WN,1201,STL,MDW,0820,0904,0925,1009,0,,44,44,65
2024-01-14,WN,N720WN,1202,MDW,DAL,0955,0955,1145,1145,0,,0,0,110
2024-01-14,WN,N720WN,1203,DAL,MDW,1215,1215,1405,1405,0,,0,0,110
2024-01-14,WN,N720WN,1204,MDW,BNA,1435,1511,1555,1631,0,,36,36,80
2024-01-14,WN,N720WN,1205,BNA,MDW,1625,1646,1745,1806,0,,21,21,80
2024-01-14,WN,N721WN,1210,MDW,ATL,0700,0712,0845,0857,0,,12,12,105
2024-01-14,WN,N721WN,1211,ATL,MDW,0915,1010,1100,1155,0,,55,55,105
2024-01-14,WN,N721WN,1212,MDW,DEN,1130,1200,1350,1420,0,,30,30,140
2024-01-14,WN,N721WN,1213,DEN,MDW,1420,1447,1640,1707,0,,27,27,140
2024-01-14,WN,N721WN,1214,MDW,DAL,1710,1710,1900,1900,0,,0,0,110
2024-01-14,WN,N721WN,1215,DAL,MDW,1930,2009,2120,2159,0,,39,39,110
2024-01-15,WN,N700WN,1000,MDW,MCI,0700,0721,0825,0846,0,,21,21,85
2024-01-15,WN,N700WN,1001,MCI,MDW,0855,0855,1020,1020,0,,0,0,85
2024-01-15,WN,N700WN,1002,MDW,BNA,1050,1106,1210,1226,0,,16,16,80
2024-01-15,WN,N700WN,1003,BNA,MDW,1240,1342,1400,1502,0,,62,62,80
2024-01-15,WN,N700WN,1004,MDW,LAS,1430,1441,1755,1806,0,,11,11,205
2024-01-15,WN,N700WN,1005,LAS,MDW,1825,1831,2150,2156,0,,6,6,205
2024-01-15,WN,N701WN,1010,MDW,BNA,0630,0630,0750,0750,0,,0,0,80
2024-01-15,WN,N701WN,1011,BNA,MDW,0820,0826,0940,0946,0,,6,6,80
2024-01-15,WN,N701WN,1012,MDW,MCI,1010,1034,1135,1159,0,,24,24,85
2024-01-15,WN,N701WN,1013,MCI,MDW,1205,1247,1330,1412,0,,42,42,85
2024-01-15,WN,N701WN,1014,MDW,STL,1400,1400,1505,1505,0,,0,0,65
2024-01-15,WN,N701WN,1015,STL,MDW,1535,1548,1640,1653,0,,13,13,65
2024-01-15,WN,N702WN,1020,MDW,DAL,0645,0645,0835,0835,0,,0,0,110
2024-01-15,WN,N702WN,1021,DAL,MDW,0905,0941,1055,1131,0,,36,36,110
2024-01-15,WN,N702WN,1022,MDW,STL,1125,1148,1230,1253,0,,23,23,65
2024-01-15,WN,N702WN,1023,STL,MDW,1300,1314,1405,1419,0,,14,14,65
2024-01-15,WN,N702WN,1024,MDW,BNA,1435,1435,1555,1555,0,,0,0,80
2024-01-15,WN,N702WN,1025,BNA,MDW,1625,1720,1745,1840,0,,55,55,80
2024-01-15,WN,N703WN,1030,MDW,ATL,0715,0722,0900,0907,0,,7,7,105
2024-01-15,WN,N703WN,1031,ATL,MDW,0930,0939,1115,1124,0,,9,9,105
2024-01-15,WN,N703WN,1032,MDW,ATL,1145,1145,1330,1330,0,,0,0,105
2024-01-15,WN,N703WN,1033,ATL,MDW,1400,1410,1545,1555,0,,10,10,105
2024-01-15,WN,N703WN,1034,MDW,BNA,1615,1647,1735,1807,0,,32,32,80
2024-01-15,WN,N703WN,1035,BNA,MDW,1805,1819,1925,1939,0,,14,14,80
2024-01-15,WN,N704WN,1040,MDW,MCI,0600,0600,0725,0725,0,,0,0,85
2024-01-15,WN,N704WN,1041,MCI,MDW,0755,0755,0920,0920,0,,0,0,85
2024-01-15,WN,N704WN,1042,MDW,DEN,0950,1029,1210,1249,0,,39,39,140
2024-01-15,WN,N704WN,1043,DEN,MDW,1240,1301,1500,1521,0,,21,21,140
2024-01-15,WN,N704WN,1044,MDW,STL,1530,1532,1635,1637,0,,2,2,65
2024-01-15,WN,N704WN,1045,STL,MDW,1705,1705,1810,1810,0,,0,0,65
2024-01-15,WN,N705WN,1050,MDW,LAS,0700,0700,1025,1025,0,,0,0,205
2024-01-15,WN,N705WN,1051,LAS,MDW,1055,1211,1420,1536,0,,76,76,205
2024-01-15,WN,N705WN,1052,MDW,DEN,1450,1531,1710,1751,0,,41,41,140
2024-01-15,WN,N705WN,1053,DEN,MDW,1740,1744,2000,2004,0,,4,4,140
2024-01-15,WN,N705WN,1054,MDW,MCI,2030,2030,2155,2155,0,,0,0,85
2024-01-15,WN,N705WN,1055,MCI,MDW,2225,2258,2350,0023,0,,33,33,85
2024-01-15,WN,N706WN,1060,MDW,ATL,0715,0715,0900,0900,0,,0,0,105
2024-01-15,WN,N706WN,1061,ATL,MDW,0930,0947,1115,1132,0,,17,17,105
2024-01-15,WN,N706WN,1062,MDW,LAS,1145,1229,1510,1554,0,,44,44,205
2024-01-15,WN,N706WN,1063,LAS,MDW,1540,1545,1905,1910,0,,5,5,205
2024-01-15,WN,N706WN,1064,MDW,BNA,1935,1956,2055,2116,0,,21,21,80
2024-01-15,WN,N706WN,1065,BNA,MDW,2125,2125,2245,2245,0,,0,0,80
2024-01-15,WN,N707WN,1070,MDW,MCI,0600,0608,0725,0733,0,,8,8,85
2024-01-15,WN,N707WN,1071,MCI,MDW,0755,0816,0920,0941,0,,21,21,85
2024-01-15,WN,N707WN,1072,MDW,DEN,0950,1016,1210,1236,0,,26,26,140
2024-01-15,WN,N707WN,1073,DEN,MDW,1240,1249,1500,1509,0,,9,9,140
2024-01-15,WN,N707WN,1074,MDW,DAL,1530,1606,1720,1756,0,,36,36,110
2024-01-15,WN,N707WN,1075,DAL,MDW,1750,1811,1940,2001,0,,21,21,110
2024-01-15,WN,N708WN,1080,MDW,DAL,0530,0530,0720,0720,0,,0,0,110
2024-01-15,WN,N708WN,1081,DAL,MDW,0750,0750,0940,0940,0,,0,0,110
2024-01-15,WN,N708WN,1082,MDW,STL,1010,1046,1115,1151,0,,36,36,65
2024-01-15,WN,N708WN,1083,STL,MDW,1145,1156,1250,1301,0,,11,11,65
2024-01-15,WN,N708WN,1084,MDW,ATL,1320,1320,1505,1505,0,,0,0,105
2024-01-15,WN,N708WN,1085,ATL,MDW,1535,1604,1720,1749,0,,29,29,105
2024-01-15,WN,N709WN,1090,MDW,PHX,0700,0716,1015,1031,0,,16,16,195
2024-01-15,WN,N709WN,1091,PHX,MDW,1045,1051,1400,1406,0,,6,6,195
2024-01-15,WN,N709WN,1092,MDW,DEN,1430,1440,1650,1700,0,,10,10,140
2024-01-15,WN,N709WN,1093,DEN,MDW,1720,1752,1940,2012,0,,32,32,140
2024-01-15,WN,N709WN,1094,MDW,MCI,2010,2016,2135,2141,0,,6,6,85
2024-01-15,WN,N709WN,1095,MCI,MDW,2205,2206,2330,2331,0,,1,1,85
2024-01-15,WN,N710WN,1100,MDW,DAL,0545,0547,0735,0737,0,,2,2,110
2024-01-15,WN,N710WN,1101,DAL,MDW,0805,0805,0955,0955,0,,0,0,110
2024-01-15,WN,N710WN,1102,MDW,PHX,1025,1025,1340,1340,0,,0,0,195
2024-01-15,WN,N710WN,1103,PHX,MDW,1410,1424,1725,1739,0,,14,14,195
2024-01-15,WN,N710WN,1104,MDW,MCI,1755,1759,1920,1924,0,,4,4,85
2024-01-15,WN,N710WN,1105,MCI,MDW,1950,2004,2115,2129,0,,14,14,85
2024-01-15,WN,N711WN,1110,MDW,DAL,0530,0605,0720,0755,0,,35,35,110
2024-01-15,WN,N711WN,1111,DAL,MDW,0750,0751,0940,0941,0,,1,1,110
2024-01-15,WN,N711WN,1112,MDW,STL,1010,1035,1115,1140,0,,25,25,65
2024-01-15,WN,N711WN,1113,STL,MDW,1145,1145,1250,1250,0,,0,0,65
2024-01-15,WN,N711WN,1114,MDW,BNA,1320,1320,1440,1440,0,,0,0,80
2024-01-15,WN,N711WN,1115,BNA,MDW,1510,1510,1630,1630,0,,0,0,80
2024-01-15,WN,N712WN,1120,MDW,PHX,0630,0630,0945,0945,0,,0,0,195
2024-01-15,WN,N712WN,1121,PHX,MDW,1015,1027,1330,1342,0,,12,12,195
2024-01-15,WN,N712WN,1122,MDW,DAL,1400,1412,1550,1602,0,,12,12,110
2024-01-15,WN,N712WN,1123,DAL,MDW,1620,1620,1810,1810,0,,0,0,110
2024-01-15,WN,N712WN,1124,MDW,DEN,1840,1840,2100,2100,0,,0,0,140
2024-01-15,WN,N712WN,1125,DEN,MDW,2130,2136,2350,2356,0,,6,6,140
2024-01-15,WN,N713WN,1130,MDW,STL,0545,0545,0650,0650,0,,0,0,65
2024-01-15,WN,N713WN,1131,STL,MDW,0720,0720,0825,0825,0,,0,0,65
2024-01-15,WN,N713WN,1132,MDW,DAL,0855,0931,1045,1121,0,,36,36,110
2024-01-15,WN,N713WN,1133,DAL,MDW,1115,1119,1305,1309,0,,4,4,110
2024-01-15,WN,N713WN,1134,MDW,PHX,1335,1335,1650,1650,0,,0,0,195
2024-01-15,WN,N713WN,1135,PHX,MDW,1720,1807,2035,2122,0,,47,47,195
2024-01-15,WN,N714WN,1140,MDW,LAS,0600,0600,0925,0925,0,,0,0,205
2024-01-15,WN,N714WN,1141,LAS,MDW,0955,0955,1320,1320,0,,0,0,205
2024-01-15,WN,N714WN,1142,MDW,DAL,1350,1350,1540,1540,0,,0,0,110
2024-01-15,WN,N714WN,1143,DAL,MDW,1610,1610,1800,1800,0,,0,0,110
2024-01-15,WN,N714WN,1144,MDW,MCI,1830,1833,1955,1958,0,,3,3,85
2024-01-15,WN,N714WN,1145,MCI,MDW,2025,2043,2150,2208,0,,18,18,85
2024-01-15,WN,N715WN,1150,MDW,STL,0630,0708,0735,0813,0,,38,38,65
2024-01-15,WN,N715WN,1151,STL,MDW,0805,0819,0910,0924,0,,14,14,65
2024-01-15,WN,N715WN,1152,MDW,MCI,0940,1011,1105,1136,0,,31,31,85
2024-01-15,WN,N715WN,1153,MCI,MDW,1135,1209,1300,1334,0,,34,34,85
2024-01-15,WN,N715WN,1154,MDW,BNA,1330,1336,1450,1456,0,,6,6,80
2024-01-15,WN,N715WN,1155,BNA,MDW,1520,1531,1640,1651,0,,11,11,80
2024-01-15,WN,N716WN,1160,MDW,ATL,0615,0615,0800,0800,0,,0,0,105
2024-01-15,WN,N716WN,1161,ATL,MDW,0830,0915,1015,1100,0,,45,45,105
2024-01-15,WN,N716WN,1162,MDW,DEN,1045,1045,1305,1305,0,,0,0,140
2024-01-15,WN,N716WN,1163,DEN,MDW,1335,1335,1555,1555,0,,0,0,140
2024-01-15,WN,N716WN,1164,MDW,DAL,1625,1712,1815,1902,0,,47,47,110
2024-01-15,WN,N716WN,1165,DAL,MDW,1845,1851,2035,2041,0,,6,6,110
2024-01-15,WN,N717WN,1170,MDW,DEN,0715,0715,0935,0935,0,,0,0,140
2024-01-15,WN,N717WN,1171,DEN,MDW,1005,1102,1225,1322,0,,57,57,140
2024-01-15,WN,N717WN,1172,MDW,DEN,1255,1255,1515,1515,0,,0,0,140
2024-01-15,WN,N717WN,1173,DEN,MDW,1545,1548,1805,1808,0,,3,3,140
2024-01-15,WN,N717WN,1174,MDW,ATL,1835,1842,2020,2027,0,,7,7,105
2024-01-15,WN,N717WN,1175,ATL,MDW,2050,2050,2235,2235,0,,0,0,105
2024-01-15,WN,N718WN,1180,MDW,DAL,0615,0615,0805,0805,0,,0,0,110
2024-01-15,WN,N718WN,1181,DAL,MDW,0835,0914,1025,1104,0,,39,39,110
2024-01-15,WN,N718WN,1182,MDW,LAS,1055,1114,1420,1439,0,,19,19,205
2024-01-15,WN,N718WN,1183,LAS,MDW,1450,1450,1815,1815,0,,0,0,205
2024-01-15,WN,N718WN,1184,MDW,ATL,1845,1923,2030,2108,0,,38,38,105
2024-01-15,WN,N718WN,1185,ATL,MDW,2100,2145,2245,2330,0,,45,45,105
2024-01-15,WN,N719WN,1190,MDW,DEN,0630,0630,0850,0850,0,,0,0,140
2024-01-15,WN,N719WN,1191,DEN,MDW,0920,1003,1140,1223,0,,43,43,140
2024-01-15,WN,N719WN,1192,MDW,STL,1210,1243,1315,1348,0,,33,33,65
2024-01-15,WN,N719WN,1193,STL,MDW,1345,1349,1450,1454,0,,4,4,65
2024-01-15,WN,N719WN,1194,MDW,STL,1520,1540,1625,1645,0,,20,20,65
2024-01-15,WN,N719WN,1195,STL,MDW,1655,1722,1800,1827,0,,27,27,65
2024-01-15,WN,N720WN,1200,MDW,ATL,0700,0707,0845,0852,0,,7,7,105
2024-01-15,WN,N720WN,1201,ATL,MDW,0915,0951,1100,1136,0,,36,36,105
2024-01-15,WN,N720WN,1202,MDW,PHX,1130,1148,1445,1503,0,,18,18,195
2024-01-15,WN,N720WN,1203,PHX,MDW,1515,1515,1830,1830,0,,0,0,195
2024-01-15,WN,N720WN,1204,MDW,LAS,1900,1908,2225,2233,0,,8,8,205
2024-01-15,WN,N720WN,1205,LAS,MDW,2255,2313,0220,0238,0,,18,18,205
2024-01-15,WN,N721WN,1210,MDW,ATL,0630,0634,0815,0819,0,,4,4,105
2024-01-15,WN,N721WN,1211,ATL,MDW,0845,0845,1030,1030,0,,0,0,105
2024-01-15,WN,N721WN,1212,MDW,BNA,1100,1104,1220,1224,0,,4,4,80
2024-01-15,WN,N721WN,1213,BNA,MDW,1250,1250,1410,1410,0,,0,0,80
2024-01-15,WN,N721WN,1214,MDW,ATL,1440,1440,1625,1625,0,,0,0,105
2024-01-15,WN,N721WN,1215,ATL,MDW,1655,1655,1840,1840,0,,0,0,105
2024-01-16,WN,N700WN,1000,MDW,ATL,0530,0606,0715,0751,0,,36,36,105
2024-01-16,WN,N700WN,1001,ATL,MDW,0745,0807,0930,0952,0,,22,22,105
2024-01-16,WN,N700WN,1002,MDW,LAS,1000,1000,1325,1325,0,,0,0,205
2024-01-16,WN,N700WN,1003,LAS,MDW,1355,1355,1720,1720,0,,0,0,205
2024-01-16,WN,N700WN,1004,MDW,MCI,1750,1807,1915,1932,0,,17,17,85
2024-01-16,WN,N700WN,1005,MCI,MDW,1945,2012,2110,2137,0,,27,27,85
2024-01-16,WN,N701WN,1010,MDW,MCI,0645,0648,0810,0813,0,,3,3,85
2024-01-16,WN,N701WN,1011,MCI,MDW,0840,0840,1005,1005,0,,0,0,85
2024-01-16,WN,N701WN,1012,MDW,PHX,1035,1035,1350,1350,0,,0,0,195
2024-01-16,WN,N701WN,1013,PHX,MDW,1420,1432,1735,1747,0,,12,12,195
2024-01-16,WN,N701WN,1014,MDW,PHX,1805,1816,2120,2131,0,,11,11,195
2024-01-16,WN,N701WN,1015,PHX,MDW,2150,2151,0105,0106,0,,1,1,195
2024-01-16,WN,N702WN,1020,MDW,PHX,0530,0530,0845,0845,0,,0,0,195
2024-01-16,WN,N702WN,1021,PHX,MDW,0915,1004,1230,1319,0,,49,49,195
2024-01-16,WN,N702WN,1022,MDW,BNA,1300,1300,1420,1420,0,,0,0,80
2024-01-16,WN,N702WN,1023,BNA,MDW,1450,1523,1610,1643,0,,33,33,80
2024-01-16,WN,N702WN,1024,MDW,MCI,1640,1721,1805,1846,0,,41,41,85
2024-01-16,WN,N702WN,1025,MCI,MDW,1835,1835,2000,2000,0,,0,0,85
2024-01-16,WN,N703WN,1030,MDW,ATL,0630,0630,0815,0815,0,,0,0,105
2024-01-16,WN,N703WN,1031,ATL,MDW,0845,0940,1030,1125,0,,55,55,105
2024-01-16,WN,N703WN,1032,MDW,DAL,1100,1100,1250,1250,0,,0,0,110
2024-01-16,WN,N703WN,1033,DAL,MDW,1320,1335,1510,1525,0,,15,15,110
2024-01-16,WN,N703WN,1034,MDW,DEN,1540,1540,1800,1800,0,,0,0,140
2024-01-16,WN,N703WN,1035,DEN,MDW,1830,1910,2050,2130,0,,40,40,140
2024-01-16,WN,N704WN,1040,MDW,DAL,0645,,0835,,1,A,,,110
2024-01-16,WN,N704WN,1041,DAL,MDW,0905,0924,1055,1114,0,,19,19,110
2024-01-16,WN,N704WN,1042,MDW,DAL,1125,1150,1315,1340,0,,25,25,110
2024-01-16,WN,N704WN,1043,DAL,MDW,1345,1359,1535,1549,0,,14,14,110
2024-01-16,WN,N704WN,1044,MDW,LAS,1605,1613,1930,1938,0,,8,8,205
2024-01-16,WN,N704WN,1045,LAS,MDW,2000,2020,2325,2345,0,,20,20,205
2024-01-16,WN,N705WN,1050,MDW,ATL,0615,0624,0800,0809,0,,9,9,105
2024-01-16,WN,N705WN,1051,ATL,MDW,0830,0830,1015,1015,0,,0,0,105
2024-01-16,WN,N705WN,1052,MDW,STL,1045,1045,1150,1150,0,,0,0,65
2024-01-16,WN,N705WN,1053,STL,MDW,1220,1220,1325,1325,0,,0,0,65
2024-01-16,WN,N705WN,1054,MDW,DAL,1355,1355,1545,1545,0,,0,0,110
2024-01-16,WN,N705WN,1055,DAL,MDW,1615,1712,1805,1902,0,,57,57,110
2024-01-16,WN,N706WN,1060,MDW,MCI,0700,0700,0825,0825,0,,0,0,85
2024-01-16,WN,N706WN,1061,MCI,MDW,0855,0914,1020,1039,0,,19,19,85
2024-01-16,WN,N706WN,1062,MDW,LAS,1050,1106,1415,1431,0,,16,16,205
2024-01-16,WN,N706WN,1063,LAS,MDW,1445,1456,1810,1821,0,,11,11,205
2024-01-16,WN,N706WN,1064,MDW,LAS,1840,1901,2205,2226,0,,21,21,205
2024-01-16,WN,N706WN,1065,LAS,MDW,2235,2326,0200,0251,0,,51,51,205
2024-01-16,WN,N707WN,1070,MDW,ATL,0715,0754,0900,0939,0,,39,39,105
2024-01-16,WN,N707WN,1071,ATL,MDW,0930,0942,1115,1127,0,,12,12,105
2024-01-16,WN,N707WN,1072,MDW,STL,1145,1151,1250,1256,0,,6,6,65
2024-01-16,WN,N707WN,1073,STL,MDW,1320,1357,1425,1502,0,,37,37,65
2024-01-16,WN,N707WN,1074,MDW,DAL,1455,1553,1645,1743,0,,58,58,110
2024-01-16,WN,N707WN,1075,DAL,MDW,1715,1719,1905,1909,0,,4,4,110
2024-01-16,WN,N708WN,1080,MDW,STL,0530,0530,0635,0635,0,,0,0,65
2024-01-16,WN,N708WN,1081,STL,MDW,0705,0735,0810,0840,0,,30,30,65
2024-01-16,WN,N708WN,1082,MDW,ATL,0840,0852,1025,1037,0,,12,12,105
2024-01-16,WN,N708WN,1083,ATL,MDW,1055,1125,1240,1310,0,,30,30,105
2024-01-16,WN,N708WN,1084,MDW,DAL,1310,1358,1500,1548,0,,48,48,110
2024-01-16,WN,N708WN,1085,DAL,MDW,1530,1530,1720,1720,0,,0,0,110
2024-01-16,WN,N709WN,1090,MDW,BNA,0700,0731,0820,0851,0,,31,31,80
2024-01-16,WN,N709WN,1091,BNA,MDW,0850,0850,1010,1010,0,,0,0,80
2024-01-16,WN,N709WN,1092,MDW,DAL,1040,1058,1230,1248,0,,18,18,110
2024-01-16,WN,N709WN,1093,DAL,MDW,1300,1300,1450,1450,0,,0,0,110
2024-01-16,WN,N709WN,1094,MDW,LAS,1520,1537,1845,1902,0,,17,17,205
2024-01-16,WN,N709WN,1095,LAS,MDW,1915,1921,2240,2246,0,,6,6,205
2024-01-16,WN,N710WN,1100,MDW,PHX,0530,0545,0845,0900,0,,15,15,195
2024-01-16,WN,N710WN,1101,PHX,MDW,0915,0948,1230,1303,0,,33,33,195
2024-01-16,WN,N710WN,1102,MDW,BNA,1300,1300,1420,1420,0,,0,0,80
2024-01-16,WN,N710WN,1103,BNA,MDW,1450,1454,1610,1614,0,,4,4,80
2024-01-16,WN,N710WN,1104,MDW,LAS,1640,1715,2005,2040,0,,35,35,205
2024-01-16,WN,N710WN,1105,LAS,MDW,2035,2035,0000,0000,0,,0,0,205
2024-01-16,WN,N711WN,1110,MDW,MCI,0700,0707,0825,0832,0,,7,7,85
2024-01-16,WN,N711WN,1111,MCI,MDW,0855,0855,1020,1020,0,,0,0,85
2024-01-16,WN,N711WN,1112,MDW,STL,1050,1050,1155,1155,0,,0,0,65
2024-01-16,WN,N711WN,1113,STL,MDW,1225,1237,1330,1342,0,,12,12,65
2024-01-16,WN,N711WN,1114,MDW,PHX,1400,1436,1715,1751,0,,36,36,195
2024-01-16,WN,N711WN,1115,PHX,MDW,1745,1813,2100,2128,0,,28,28,195
2024-01-16,WN,N712WN,1120,MDW,DEN,0645,0645,0905,0905,0,,0,0,140
2024-01-16,WN,N712WN,1121,DEN,MDW,0935,1032,1155,1252,0,,57,57,140
2024-01-16,WN,N712WN,1122,MDW,MCI,1225,1253,1350,1418,0,,28,28,85
2024-01-16,WN,N712WN,1123,MCI,MDW,1420,1434,1545,1559,0,,14,14,85
2024-01-16,WN,N712WN,1124,MDW,LAS,1615,1628,1940,1953,0,,13,13,205
2024-01-16,WN,N712WN,1125,LAS,MDW,2010,2010,2335,2335,0,,0,0,205
2024-01-16,WN,N713WN,1130,MDW,PHX,0600,0600,0915,0915,0,,0,0,195
2024-01-16,WN,N713WN,1131,PHX,MDW,0945,1014,1300,1329,0,,29,29,195
2024-01-16,WN,N713WN,1132,MDW,ATL,1330,1345,1515,1530,0,,15,15,105
2024-01-16,WN,N713WN,1133,ATL,MDW,1545,1545,1730,1730,0,,0,0,105
2024-01-16,WN,N713WN,1134,MDW,ATL,1800,1801,1945,1946,0,,1,1,105
2024-01-16,WN,N713WN,1135,ATL,MDW,2015,2015,2200,2200,0,,0,0,105
2024-01-16,WN,N714WN,1140,MDW,MCI,0645,0645,0810,0810,0,,0,0,85
2024-01-16,WN,N714WN,1141,MCI,MDW,0840,0840,1005,1005,0,,0,0,85
2024-01-16,WN,N714WN,1142,MDW,MCI,1035,1035,1200,1200,0,,0,0,85
2024-01-16,WN,N714WN,1143,MCI,MDW,1230,1230,1355,1355,0,,0,0,85
2024-01-16,WN,N714WN,1144,MDW,BNA,1425,1438,1545,1558,0,,13,13,80
2024-01-16,WN,N714WN,1145,BNA,MDW,1615,1615,1735,1735,0,,0,0,80
2024-01-16,WN,N715WN,1150,MDW,ATL,0545,0556,0730,0741,0,,11,11,105
2024-01-16,WN,N715WN,1151,ATL,MDW,0800,0800,0945,0945,0,,0,0,105
2024-01-16,WN,N715WN,1152,MDW,PHX,1015,1017,1330,1332,0,,2,2,195
2024-01-16,WN,N715WN,1153,PHX,MDW,1400,1420,1715,1735,0,,20,20,195
2024-01-16,WN,N715WN,1154,MDW,STL,1745,1745,1850,1850,0,,0,0,65
2024-01-16,WN,N715WN,1155,STL,MDW,1920,2005,2025,2110,0,,45,45,65
2024-01-16,WN,N716WN,1160,MDW,DEN,0645,0730,0905,0950,0,,45,45,140
2024-01-16,WN,N716WN,1161,DEN,MDW,0935,1003,1155,1223,0,,28,28,140
2024-01-16,WN,N716WN,1162,MDW,ATL,1225,1307,1410,1452,0,,42,42,105
2024-01-16,WN,N716WN,1163,ATL,MDW,1440,1455,1625,1640,0,,15,15,105
2024-01-16,WN,N716WN,1164,MDW,DAL,1655,1715,1845,1905,0,,20,20,110
2024-01-16,WN,N716WN,1165,DAL,MDW,1915,1953,2105,2143,0,,38,38,110
2024-01-16,WN,N717WN,1170,MDW,DAL,0645,0656,0835,0846,0,,11,11,110
2024-01-16,WN,N717WN,1171,DAL,MDW,0905,0905,1055,1055,0,,0,0,110
2024-01-16,WN,N717WN,1172,MDW,ATL,1125,1153,1310,1338,0,,28,28,105
2024-01-16,WN,N717WN,1173,ATL,MDW,1340,1340,1525,1525,0,,0,0,105
2024-01-16,WN,N717WN,1174,MDW,STL,1555,1632,1700,1737,0,,37,37,65
2024-01-16,WN,N717WN,1175,STL,MDW,1730,1730,1835,1835,0,,0,0,65
2024-01-16,WN,N718WN,1180,MDW,ATL,0545,0545,0730,0730,0,,0,0,105
2024-01-16,WN,N718WN,1181,ATL,MDW,0800,0818,0945,1003,0,,18,18,105
2024-01-16,WN,N718WN,1182,MDW,BNA,1015,1038,1135,1158,0,,23,23,80
2024-01-16,WN,N718WN,1183,BNA,MDW,1205,1216,1325,1336,0,,11,11,80
2024-01-16,WN,N718WN,1184,MDW,ATL,1355,1418,1540,1603,0,,23,23,105
2024-01-16,WN,N718WN,1185,ATL,MDW,1610,1635,1755,1820,0,,25,25,105
2024-01-16,WN,N719WN,1190,MDW,BNA,0615,0643,0735,0803,0,,28,28,80
2024-01-16,WN,N719WN,1191,BNA,MDW,0805,0833,0925,0953,0,,28,28,80
2024-01-16,WN,N719WN,1192,MDW,MCI,0955,1007,1120,1132,0,,12,12,85
2024-01-16,WN,N719WN,1193,MCI,MDW,1150,1150,1315,1315,0,,0,0,85
2024-01-16,WN,N719WN,1194,MDW,PHX,1345,1440,1700,1755,0,,55,55,195
2024-01-16,WN,N719WN,1195,PHX,MDW,1730,1758,2045,2113,0,,28,28,195
2024-01-16,WN,N720WN,1200,MDW,DAL,0530,0530,0720,0720,0,,0,0,110
2024-01-16,WN,N720WN,1201,DAL,MDW,0750,0824,0940,1014,0,,34,34,110
2024-01-16,WN,N720WN,1202,MDW,DAL,1010,1011,1200,1201,0,,1,1,110
2024-01-16,WN,N720WN,1203,DAL,MDW,1230,1237,1420,1427,0,,7,7,110
2024-01-16,WN,N720WN,1204,MDW,ATL,1450,1519,1635,1704,0,,29,29,105
2024-01-16,WN,N720WN,1205,ATL,MDW,1705,1734,1850,1919,0,,29,29,105
